title,price,available,rating,upc,url,category
History of Beauty,10.29,8,4,8a150fd8ff5d7686,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,Art
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,52.86,8,2,d48c1369927ebef1,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,Default
Future Shock (Future Shock #1),55.65,8,5,df6a7c43faa6732b,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,Young Adult
Ender's Game (The Ender Quintet #1),43.64,8,1,e049d44c4f1cf1b2,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,Default
Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,8,1,0c11e2d068768dbb,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,Science
Death by Leisure: A Cautionary Tale,37.51,8,4,4dbd54d9e36c9566,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,Default
Brilliant Beacons: A History of the American Lighthouse,11.45,8,3,7f5157bf53065d36,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,History
Brazen: The Courage to Find the You That's Been Hiding,19.22,8,2,77e9ea355bd8ae57,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,Nonfiction
Between the World and Me,56.91,8,4,04e3de7ac35ec5cd,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,Nonfiction
Being Mortal: Medicine and What Matters in the End,55.06,8,4,15ebd83e53d0391b,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,Nonfiction
"A Murder Over a Girl: Justice, Gender, Junior High",13.2,8,3,fef91502cbacf23a,https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,Nonfiction
32 Yolks,53.63,8,2,b1a227b7609ff263,https://books.toscrape.com/catalogue/32-yolks_510/index.html,Food and Drink
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,8,5,f16c2edb2a603f92,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,History
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,7,3,88ec621893e595d0,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,Self Help
Wildlife of New York: A Five-Borough Coloring Book,22.14,7,2,b46d022080543144,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,Default
What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,7,5,9735c969c652dd89,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,Mystery
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,7,2,48cb52d78c992487,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,Spirituality
Under the Tuscan Sun,37.33,7,3,a94350ee74deaa07,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,Travel
Toddlers Are A**holes: It's Not Your Fault,25.55,7,1,4242cc3d0437db12,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,Humor
The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,7,1,4a0b78598b42897a,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,Default
The Whale,35.96,7,4,0ff9d10864db8364,https://books.toscrape.com/catalogue/the-whale_501/index.html,Childrens
The Story of Art,41.14,7,4,9147c5251cc99eb1,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,Art
The Origin of Species,10.01,7,4,0345872b14f9e774,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,Science
The Great Gatsby,36.05,7,4,a8dbf1c6b41b885a,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,Default
The Good Girl,49.03,7,3,f935412970c9f58f,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,Default
The Glass Castle,16.24,7,1,47f4fd3e8e1dac05,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,Add a comment
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,7,1,57f85720e54d6442,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,Biography
The Drowning Girls,35.67,7,3,7a10353c9c54cf7c,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,Add a comment
The Constant Princess (The Tudor Court #1),16.62,7,3,24933c712f0bca2f,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,Historical Fiction
The Bourne Identity (Jason Bourne #1),42.78,7,4,d250657f0ebc5d73,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,Fiction
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,7,5,20789fb17b423c4c,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,Mystery
The Art Book,32.34,7,2,4b8fa561a1e52d1c,https://books.toscrape.com/catalogue/the-art-book_490/index.html,Art
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,7,4,5fbd03b1ac0a0e69,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,Default
Team of Rivals: The Political Genius of Abraham Lincoln,20.12,7,5,ba047a636b7d3793,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,Add a comment
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.9,7,2,8776181be110838a,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,Default
"Sit, Stay, Love",20.9,7,3,bd087cf6a846db75,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,Romance
Sister Dear,40.2,7,4,7ffebdd1d5148aef,https://books.toscrape.com/catalogue/sister-dear_485/index.html,Fiction
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,7,3,9639e89d20228e6e,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,Childrens
"Rich Dad, Poor Dad",51.74,7,1,8486f61aa81a3daa,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,Business
Raymie Nightingale,34.41,7,2,31c56c4d0fe19340,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,Childrens
Playing from the Heart,32.38,7,1,68008abf6409dfde,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,Childrens
Nightstruck: A Novel,50.35,7,4,746029796363aa51,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,Young Adult
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,7,5,924438fc6cbec836,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,Food and Drink
Meternity,43.58,7,3,725cd8d23d78cdca,https://books.toscrape.com/catalogue/meternity_478/index.html,Womens Fiction
Memoirs of a Geisha,49.67,7,3,dac4b5847454fd9b,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,Fiction
Like Never Before (Walker Family #2),28.77,7,2,b6670507e85b30e6,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,Christian Fiction
Life of Pi,13.22,7,4,40cdcbb7692fd408,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,Default
Leave This Song Behind: Teen Poetry at Its Best,51.17,7,5,b74ee891e2a6dd69,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,Poetry
King's Folly (The Kinsman Chronicles #1),39.61,7,5,4c82371b8cd02d4d,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,Fantasy
John Adams,57.43,7,4,68407606544d6f22,https://books.toscrape.com/catalogue/john-adams_472/index.html,Add a comment
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,7,4,2a9fcb3382d351c8,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,Food and Drink
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,7,2,eff5710404e2ff78,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,Food and Drink
Good in Bed (Cannie Shapiro #1),37.05,7,5,c00bc29a678a6efb,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,Add a comment
"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,7,1,de6d7645f192d517,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,Sequential Art
For the Love: Fighting for Grace in a World of Impossible Standards,45.13,7,3,2e40333991f56f45,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,Nonfiction
Finding God in the Ruins: How God Redeems Pain,46.64,7,2,4e78f06160b717ac,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,Nonfiction
Every Heart a Doorway (Every Heart A Doorway #1),12.16,7,5,4fa75fc6829431ca,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,Fantasy
Delivering the Truth (Quaker Midwife Mystery #1),20.89,7,4,4e980425468708da,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,Mystery
Counted With the Stars (Out from Egypt #1),17.97,7,5,4807043b8218e9ce,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,Christian Fiction
"Chronicles, Vol. 1",52.6,7,2,4781b6bfd6f7a2c5,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,Music
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,7,1,a322361a37a78d3d,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,Christian
Benjamin Franklin: An American Life,48.19,7,3,5b546a46a86a9d8c,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,Biography
"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,7,5,6b52904b2ab91bf6,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,Philosophy
A Summer In Europe,44.34,7,2,cc1936a9f4e93477,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,Travel
A Short History of Nearly Everything,52.4,7,5,6c7fa6844380f50a,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,History
A Gathering of Shadows (Shades of Magic #2),44.81,7,4,d1378a0ad06ff979,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,Fantasy
The Sound Of Love,57.84,6,5,5ba3d703d1ae0c1d,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,Default
The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,6,2,774fa432bd7d9c47,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,History
The Perks of Being a Wallflower,55.02,6,3,fd364afd082f5446,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,Default
The Mysterious Affair at Styles (Hercule Poirot #1),24.8,6,4,2da5edf8b5776c9a,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,Mystery
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,6,4,60376aa71be66083,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,Nonfiction
The Makings of a Fatherless Child,31.58,6,2,2efa5a839e62b1bd,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,Default
The Joy of Cooking,43.27,6,4,d326e189b1210916,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,Add a comment
The Invention of Wings,37.34,6,1,e6635f5b0a2c78db,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,Historical Fiction
The Hobbit (Middle-Earth Universe),17.8,6,5,72b5355dda190b6a,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,Default
The Great Railway Bazaar,30.54,6,1,48736df57e7bec9f,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,Travel
The Golden Compass (His Dark Materials #1),18.77,6,1,d33824cb93ecab6f,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,Add a comment
The God Delusion,46.85,6,3,2bc80eba94950873,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,Add a comment
The Girl You Left Behind (The Girl You Left Behind #1),15.79,6,1,eb7459e0c570251d,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,Historical
The Fellowship of the Ring (The Lord of the Rings #1),10.27,6,2,cb17945cb90b7837,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,Default
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,6,5,3d250ab0f12be445,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,Poetry
The Barefoot Contessa Cookbook,59.92,6,5,6478ccb4416e6a5d,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,Food and Drink
Tell the Wolves I'm Home,50.96,6,2,2a1b3d967cda1da2,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,Young Adult
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.6,6,3,8d8e9f9b8730eb25,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,Default
Pride and Prejudice,19.27,6,4,720c36b2bee4692e,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,Add a comment
Musicophilia: Tales of Music and the Brain,46.58,6,1,6d235933670503d9,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,Default
Mere Christianity,48.51,6,3,f38f37ed934d84b2,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,Add a comment
Me Before You (Me Before You #1),19.02,6,1,7a2b51f69e81c722,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,Fiction
In the Woods (Dublin Murder Squad #1),38.38,6,2,6958de044cb28a84,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,Mystery
In Cold Blood,49.98,6,4,fe0f34ebed689381,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,Nonfiction
How to Stop Worrying and Start Living,46.49,6,5,e792c0969cefe1b8,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,Self Help
Give It Back,18.32,6,2,012170e4fc87ace0,https://books.toscrape.com/catalogue/give-it-back_430/index.html,Thriller
"Girl, Interrupted",42.14,6,3,384c7d41d5ffe9d1,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,Nonfiction
Fun Home: A Family Tragicomic,56.59,6,4,56a34d0cec11d6b0,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,Add a comment
"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,6,4,97258f576d4bb672,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,Sequential Art
Deception Point,40.32,6,4,4e3b183180e2a992,https://books.toscrape.com/catalogue/deception-point_426/index.html,Fiction
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,6,3,6e06d0f00f6da20f,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,Sequential Art
Catherine the Great: Portrait of a Woman,58.55,6,4,f3c70d296ec796c4,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,History
Better Homes and Gardens New Cook Book,39.61,6,3,faf841f81c52638b,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,Food and Drink
An Unquiet Mind: A Memoir of Moods and Madness,21.3,6,3,46cb43c2ab133ccc,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,Psychology
A Year in Provence (Provence #1),56.88,6,4,9e60929f521fa280,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,Travel
World Without End (The Pillars of the Earth #2),32.97,5,4,2e5b4ff08a75fd02,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,Historical Fiction
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,5,4,e75f3ae1da1cc652,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,Young Adult
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,5,2,759ee7d059b1beb8,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,Nonfiction
Where She Went (If I Stay #2),41.73,5,4,60369d96b7b80869,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,Young Adult
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,5,4,163d89116179c33f,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,Default
Two Summers,14.64,5,1,3a7d54a264d9f33e,https://books.toscrape.com/catalogue/two-summers_415/index.html,Young Adult
This Is Your Brain on Music: The Science of a Human Obsession,38.4,5,1,bc209a900101f28d,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,Music
The Secret Garden,15.08,5,4,abbb492978ff656d,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,Classics
The Raven King (The Raven Cycle #4),30.57,5,2,2e4fc5eacceec12c,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,Add a comment
The Raven Boys (The Raven Cycle #1),57.74,5,4,e0b3a679b83caccc,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,Fantasy
The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,5,5,f701fae56b645ef7,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,Food and Drink
The Metamorphosis,28.58,5,1,93379e3a2072a01b,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,Classics
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,5,0d210d2448c3018f,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,History
The Little Paris Bookshop,24.73,5,3,dfd9ff1f343cdaff,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,Fiction
The Hiding Place,55.91,5,4,c4589ee5977a47be,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,History
The Grand Design,13.76,5,3,3213b1f13f5f0f7c,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,Science
The Firm,45.56,5,3,ad84f18659e6bfe2,https://books.toscrape.com/catalogue/the-firm_404/index.html,Fiction
The Fault in Our Stars,47.22,5,1,3661360c99719414,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,Default
The False Prince (The Ascendance Trilogy #1),56.0,5,5,a2a9f76339d21ab1,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,Fantasy
The Expatriates,44.58,5,2,fe7210553d56c097,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,Fiction
The Dream Thieves (The Raven Cycle #2),34.5,5,1,fec06f52054ea900,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,Default
The Darkest Corners,11.33,5,5,c4182bdb53e2459a,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,Young Adult
The Crossover,38.77,5,4,b228042c088b1913,https://books.toscrape.com/catalogue/the-crossover_398/index.html,Poetry
The 5th Wave (The 5th Wave #1),11.83,5,2,b716233fcb6877e6,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,Default
Tell the Wind and Fire,45.51,5,3,84126312e2431a09,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,Fantasy
Tell Me Three Things,41.81,5,1,50d5a7b861ed1c54,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,Young Adult
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,5,4,1dba84766a5e87b8,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,Nonfiction
Siddhartha,34.22,5,5,84bb29c53592ac40,https://books.toscrape.com/catalogue/siddhartha_393/index.html,Fiction
Shiver (The Wolves of Mercy Falls #1),16.23,5,5,59a8ae019b64f2a7,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,Default
Remember Me?,11.48,5,3,2973d38c2fbd7a5c,https://books.toscrape.com/catalogue/remember-me_391/index.html,Default
Red Dragon (Hannibal Lecter #1),23.37,5,3,e958ae92f328c181,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,Horror
Peak: Secrets from the New Science of Expertise,16.28,5,2,6036239d2ab349b7,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,Science
My Mother Was Nuts,31.63,5,4,a4ce39a3720cd679,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,Nonfiction
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,5,5,12a90b90283b2e6d,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,Food and Drink
Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,5,1,81c68492ccd72941,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,Childrens
Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,5,4,5e1a88d248599768,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,Young Adult
Logan Kade (Fallen Crest High #5.5),13.12,5,2,7093cf549cd2e7de,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,Academic
Last One Home (New Beginnings #1),59.98,5,3,07e6810fd3236bda,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,Fiction
Killing Floor (Jack Reacher #1),31.49,5,4,8dde2ff3f6fcc0a3,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,Thriller
Kill the Boy Band,15.52,5,5,44f545727e704187,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,Young Adult
Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,5,5,45045146dbf7b009,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,Young Adult
If I Stay (If I Stay #1),38.13,5,5,7284d85428305f5a,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,Default
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.55,5,2,d219d4e325e6f204,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,Default
Harry Potter and the Deathly Hallows (Harry Potter #7),23.32,5,1,6c49258724f11770,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,Default
"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.33,5,1,3fd83dcf37bf1bc0,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,Sequential Art
Foundation (Foundation (Publication Order) #1),32.42,5,1,3fc124f59f3068e4,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,Science Fiction
Fool Me Once,16.96,5,1,630e766f0a1987dd,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,Default
Find Her (Detective D.D. Warren #8),22.37,5,1,b28c7d07afa7063b,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,Add a comment
Evicted: Poverty and Profit in the American City,42.27,5,1,75cc85cdbe9ad46b,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,Add a comment
Drama,38.7,5,2,d5ad4c92d8bf26c9,https://books.toscrape.com/catalogue/drama_371/index.html,Default
Dracula the Un-Dead,35.63,5,5,e46b1074b99ac4b6,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,Horror
Digital Fortress,58.0,5,5,94bb629a3f6dd00b,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,Fiction
"Death Note, Vol. 5: Whiteout (Death Note #5)",52.41,5,1,1c0a38899c82b60a,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,Sequential Art
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,5,3,bcf567421c581f0a,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,Nonfiction
Critique of Pure Reason,20.75,5,1,429b4a811bef386c,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,Philosophy
Booked,17.49,5,5,b54d7416bb445989,https://books.toscrape.com/catalogue/booked_365/index.html,Poetry
"Blue Lily, Lily Blue (The Raven Cycle #3)",34.13,5,5,ad5e078beceaeb4a,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,Default
Approval Junkie: Adventures in Caring Too Much,58.81,5,5,612369a5947a012e,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,Autobiography
An Abundance of Katherines,10.0,5,5,f36d24c309e87e5b,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,Young Adult
America's War for the Greater Middle East: A Military History,51.22,5,2,add33db6ff80db24,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,History
Alight (The Generations Trilogy #2),58.59,5,4,d9290e99f189ce84,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,Default
A Girl's Guide to Moving On (New Beginnings #2),31.3,5,1,cf3b86489890b9f2,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,Romance
A Game of Thrones (A Song of Ice and Fire #1),46.42,5,2,03cbb67c0f990d87,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,Add a comment
A Feast for Crows (A Song of Ice and Fire #4),17.21,5,4,f2c8f4b4c94d5c5c,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,Fantasy
